parm,estimate,stderr,z,p,min95,max95
"91._at#0.inner",-3.9021855,.07372133,-52.931565,0,-4.0466767,-3.7576944
"91._at#1.inner",-3.9787941,.00073725,-5396.8235,0,-3.9802391,-3.9773491
"92._at#0.inner",-3.8965412,.07737884,-50.356676,0,-4.0482009,-3.7448815
"92._at#1.inner",-3.9766783,.00067955,-5851.9414,0,-3.9780102,-3.9753465
"93._at#0.inner",-3.8908131,.08115185,-47.944848,0,-4.0498678,-3.7317584
"93._at#1.inner",-3.9746028,.00062212,-6388.852,0,-3.9758221,-3.9733834
"94._at#0.inner",-3.8850003,.08504211,-45.683255,0,-4.0516798,-3.7183209
"94._at#1.inner",-3.9725693,.00057856,-6866.2939,0,-3.9737032,-3.9714353
"95._at#0.inner",-3.879102,.08905136,-43.560275,0,-4.0536394,-3.7045645
"95._at#1.inner",-3.9705799,.0005702,-6963.4647,0,-3.9716975,-3.9694623
"96._at#0.inner",-3.8731171,.09318136,-41.565362,0,-4.0557492,-3.690485
"96._at#1.inner",-3.9686366,.00061956,-6405.5492,0,-3.9698509,-3.9674223
"97._at#0.inner",-3.8670448,.09743385,-39.688924,0,-4.0580116,-3.6760779
"97._at#1.inner",-3.9667413,.00073665,-5384.8244,0,-3.9681851,-3.9652975
"98._at#0.inner",-3.8608841,.10181058,-37.92223,0,-4.0604292,-3.6613391
"98._at#1.inner",-3.9648961,.00091657,-4325.7969,0,-3.9666925,-3.9630996
"99._at#0.inner",-3.8546343,.10631329,-36.257314,7.62e-288,-4.0630045,-3.6462641
"99._at#1.inner",-3.9631028,.00114994,-3446.3509,0,-3.9653566,-3.960849
"100._at#0.inner",-3.8482943,.11094373,-34.686901,1.24e-263,-4.06574,-3.6308485
"100._at#1.inner",-3.9613635,.0014297,-2770.7742,0,-3.9641657,-3.9585614
